customer_id,date,amount,status
CUST0107,2024-05-06,56.11,Paid
CUST0107,2024-12-17,84.08,Missed
CUST0107,2024-03-09,16.42,Paid
CUST0107,2024-03-29,94.54,Paid
CUST0107,2023-07-08,99.43,Paid
CUST0107,2023-12-09,33.18,Paid
CUST0107,2024-01-20,86.36,Paid
CUST0107,2023-09-12,81.83,Missed
CUST0107,2024-10-26,99.25,Paid
CUST0107,2024-10-09,91.14,Paid
CUST0107,2023-07-27,28.31,Paid
CUST0107,2024-01-10,20.76,Paid
CUST0108,2024-06-02,36.75,Paid
CUST0108,2024-05-27,73.11,Paid
CUST0108,2024-09-15,47.98,Paid
CUST0108,2024-07-30,59.9,Paid
CUST0108,2024-06-22,49.25,Paid
CUST0108,2024-08-17,70.17,Paid
CUST0108,2024-06-11,30.34,Missed
CUST0108,2024-08-19,53.69,Paid
CUST0108,2024-06-04,19.07,Paid
CUST0108,2024-11-05,90.53,Paid
CUST0108,2024-05-19,69.56,Paid
CUST0108,2024-10-09,51.66,Paid
CUST0108,2024-05-09,87.54,Paid
CUST0108,2024-06-05,66.5,Paid
CUST0108,2024-11-18,22.19,Paid
CUST0108,2024-09-11,19.16,Paid
CUST0108,2024-11-20,68.13,Missed
CUST0108,2024-11-09,69.62,Paid
CUST0108,2024-07-07,82.66,Paid
CUST0108,2024-12-28,57.86,Paid
CUST0108,2024-11-23,83.07,Paid
CUST0108,2024-09-16,47.69,Paid
CUST0108,2024-10-03,90.19,Paid
CUST0108,2024-06-21,90.12,Paid
CUST0109,2024-05-03,38.21,Paid
CUST0109,2024-07-05,45.93,Paid
CUST0109,2024-05-10,53.34,Paid
CUST0109,2024-05-16,73.88,Paid
CUST0109,2024-06-10,74.68,Paid
CUST0109,2024-01-25,85.95,Paid
CUST0109,2024-06-24,35.61,Paid
CUST0109,2024-03-16,56.93,Paid
CUST0109,2024-05-13,78.74,Paid
CUST0109,2024-12-27,70.51,Paid
CUST0109,2024-06-20,42.15,Paid
CUST0110,2024-12-19,66.15,Paid
CUST0110,2024-08-26,33.69,Paid
CUST0110,2023-11-27,89.86,Paid
CUST0110,2024-05-26,53.14,Paid
CUST0110,2024-08-17,21.18,Paid
CUST0110,2023-12-10,32.88,Paid
CUST0110,2023-08-07,27.0,Paid
CUST0110,2023-10-06,93.68,Paid
CUST0110,2023-09-07,52.46,Paid
CUST0110,2024-01-30,86.51,Paid
CUST0110,2023-09-24,19.77,Paid
CUST0110,2024-03-07,28.36,Paid
CUST0110,2024-07-22,65.78,Paid
CUST0110,2023-09-23,60.63,Paid
CUST0111,2024-07-20,91.37,Missed
CUST0111,2024-08-03,57.76,Paid
CUST0111,2024-09-27,53.3,Paid
CUST0111,2024-03-24,50.73,Paid
CUST0111,2024-03-20,41.91,Missed
CUST0111,2024-11-21,78.09,Paid
CUST0111,2024-08-19,42.76,Missed
CUST0111,2024-08-21,48.08,Paid
CUST0111,2024-10-27,42.7,Paid
CUST0112,2023-10-29,89.46,Paid
CUST0112,2023-09-14,45.23,Paid
CUST0112,2024-07-26,93.49,Paid
CUST0112,2024-08-22,77.11,Paid
CUST0112,2024-08-03,83.35,Missed
CUST0112,2024-01-10,16.26,Paid
CUST0112,2024-09-10,39.37,Paid
CUST0112,2024-01-12,17.6,Paid
CUST0112,2023-12-04,77.28,Paid
CUST0112,2024-08-17,47.08,Paid
CUST0112,2023-12-25,64.11,Missed
CUST0112,2024-03-20,61.2,Paid
CUST0112,2024-02-06,91.53,Paid
CUST0112,2023-09-11,93.34,Paid
CUST0112,2024-04-21,52.93,Paid
CUST0113,2024-09-14,54.54,Paid
CUST0113,2023-10-06,69.93,Paid
CUST0113,2023-09-22,19.27,Paid
CUST0113,2024-04-23,77.61,Paid
CUST0113,2024-04-07,78.56,Paid
CUST0113,2024-09-26,45.23,Paid
CUST0114,2024-08-26,97.78,Paid
CUST0114,2024-10-05,16.82,Paid
CUST0114,2024-07-09,76.43,Paid
CUST0114,2024-04-10,61.11,Paid
CUST0114,2024-08-16,19.22,Paid
CUST0114,2024-11-20,66.22,Paid
CUST0114,2024-07-05,87.63,Paid
CUST0114,2024-03-19,46.24,Paid
CUST0114,2024-09-07,63.32,Missed
CUST0114,2024-09-02,76.62,Paid
CUST0114,2024-07-11,34.57,Paid
CUST0114,2024-09-02,25.75,Paid
CUST0114,2024-11-29,42.58,Paid
CUST0114,2024-08-24,63.88,Paid
CUST0114,2024-08-12,98.82,Paid
CUST0114,2024-06-03,43.45,Paid
CUST0114,2024-04-29,89.06,Paid
CUST0114,2024-11-09,65.0,Paid
CUST0114,2024-09-08,80.51,Paid
CUST0114,2024-04-13,26.74,Paid
CUST0114,2024-12-24,48.16,Paid
CUST0114,2024-05-07,77.63,Paid
CUST0115,2024-07-22,92.23,Paid
CUST0115,2024-06-18,86.34,Paid
CUST0115,2024-12-18,30.13,Paid
CUST0115,2024-09-29,97.03,Paid
CUST0115,2024-12-26,68.04,Paid
CUST0115,2024-04-20,73.82,Paid
CUST0115,2024-09-21,90.87,Paid
CUST0115,2024-04-10,97.43,Paid
CUST0115,2024-05-07,43.14,Paid
CUST0115,2024-04-21,96.81,Paid
CUST0115,2024-08-04,45.94,Paid
CUST0115,2024-05-16,87.92,Paid
CUST0116,2023-10-21,39.13,Paid
CUST0116,2024-04-04,77.98,Paid
CUST0116,2024-03-31,15.4,Paid
CUST0116,2024-03-02,85.85,Paid
CUST0116,2024-06-18,35.66,Paid
CUST0116,2024-03-24,45.68,Paid
CUST0116,2024-12-22,78.96,Paid
CUST0116,2024-11-07,36.75,Paid
CUST0116,2024-05-23,24.1,Paid
CUST0116,2023-09-14,99.15,Paid
CUST0116,2024-10-17,97.91,Missed
CUST0116,2024-08-08,48.83,Paid
CUST0116,2024-07-27,48.35,Paid
CUST0116,2024-07-23,71.09,Paid
CUST0116,2024-12-06,82.77,Paid
CUST0116,2024-06-18,29.35,Paid
CUST0116,2024-06-29,51.61,Paid
CUST0116,2024-03-01,61.63,Paid
CUST0116,2024-03-06,70.4,Missed
CUST0116,2023-09-05,44.33,Paid
CUST0117,2024-06-26,53.03,Missed
CUST0117,2024-10-19,93.83,Paid
CUST0117,2024-12-11,71.31,Paid
CUST0117,2024-12-12,49.85,Paid
CUST0117,2024-09-16,89.27,Paid
CUST0117,2024-11-10,58.67,Paid
CUST0117,2024-12-02,63.29,Paid
CUST0117,2024-12-03,32.78,Paid
CUST0117,2024-10-17,18.29,Paid
CUST0117,2024-08-03,79.75,Paid
CUST0117,2024-07-05,24.18,Paid
CUST0117,2024-07-13,24.06,Paid
CUST0117,2024-06-19,87.25,Missed
CUST0117,2024-10-15,32.73,Paid
CUST0117,2024-06-24,30.98,Paid
CUST0117,2024-12-03,15.29,Paid
CUST0117,2024-10-08,85.16,Paid
CUST0118,2024-08-05,58.43,Paid
CUST0118,2024-11-20,37.23,Paid
CUST0118,2024-12-20,70.66,Paid
CUST0118,2024-01-29,35.49,Paid
CUST0118,2023-08-09,22.7,Paid
CUST0118,2024-05-30,81.57,Paid
CUST0118,2024-11-22,77.14,Paid
CUST0118,2024-12-03,68.02,Paid
CUST0118,2024-06-26,84.13,Paid
CUST0118,2024-09-11,92.4,Paid
CUST0118,2024-08-02,92.52,Paid
CUST0118,2023-06-29,27.55,Paid
CUST0118,2023-08-05,95.08,Paid
CUST0118,2024-08-13,33.35,Missed
CUST0118,2024-11-07,96.72,Paid
CUST0118,2023-08-24,50.29,Missed
CUST0118,2023-12-11,44.44,Paid
CUST0118,2024-01-05,32.35,Paid
CUST0118,2023-07-06,33.41,Paid
CUST0118,2024-08-18,38.81,Paid
CUST0119,2024-02-08,15.95,Paid
CUST0119,2024-11-04,24.17,Paid
CUST0119,2024-11-30,16.59,Missed
CUST0119,2023-10-22,64.39,Paid
CUST0119,2024-08-05,48.07,Paid
CUST0119,2024-10-21,58.1,Paid
CUST0119,2024-01-31,93.25,Paid
CUST0119,2024-02-04,35.13,Paid
CUST0119,2024-08-04,18.28,Paid
CUST0119,2024-02-06,94.22,Paid
CUST0119,2024-01-13,30.52,Paid
CUST0119,2024-01-24,79.35,Paid
CUST0119,2023-09-25,78.81,Paid
CUST0119,2023-08-23,42.75,Missed
CUST0119,2024-01-05,41.87,Paid
CUST0119,2023-08-03,31.02,Paid
CUST0119,2024-12-08,45.17,Paid
CUST0119,2024-11-14,93.42,Paid
CUST0119,2024-01-25,76.53,Paid
CUST0120,2024-05-28,36.08,Paid
CUST0120,2023-12-12,52.3,Paid
CUST0120,2024-08-27,31.09,Paid
CUST0120,2023-11-15,34.03,Paid
CUST0120,2024-05-18,85.13,Paid
CUST0120,2024-05-19,72.19,Paid
CUST0120,2023-11-29,29.67,Paid
CUST0120,2023-09-24,19.61,Paid
CUST0120,2023-10-20,44.26,Paid
CUST0120,2024-03-11,56.42,Paid
CUST0120,2024-05-18,75.95,Missed
CUST0120,2024-07-14,43.31,Paid
CUST0120,2024-09-01,21.68,Paid
CUST0120,2023-10-06,88.88,Paid
CUST0120,2024-02-28,29.68,Paid
CUST0121,2023-08-28,82.16,Paid
CUST0121,2024-12-10,83.84,Paid
CUST0121,2023-10-15,39.51,Paid
CUST0121,2023-03-19,37.78,Paid
CUST0121,2023-06-11,75.59,Paid
CUST0121,2024-08-04,45.87,Paid
CUST0121,2023-11-14,96.42,Paid
CUST0121,2024-04-26,85.5,Paid
CUST0122,2023-08-20,63.55,Missed
CUST0122,2024-12-06,42.96,Paid
CUST0122,2024-01-23,55.25,Paid
CUST0122,2024-08-27,70.56,Paid
CUST0122,2023-12-27,82.09,Paid
CUST0122,2024-02-14,58.44,Paid
CUST0123,2024-03-22,51.59,Paid
CUST0123,2023-10-16,39.2,Missed
CUST0123,2024-02-15,75.73,Paid
CUST0123,2023-09-09,94.72,Missed
CUST0123,2023-03-13,83.16,Paid
CUST0123,2023-04-30,24.8,Paid
CUST0123,2024-09-25,42.55,Paid
CUST0123,2024-06-11,21.08,Paid
CUST0123,2024-01-01,58.41,Paid
CUST0123,2024-10-23,91.26,Paid
CUST0123,2024-10-05,18.41,Paid
CUST0124,2023-11-02,68.35,Paid
CUST0124,2023-12-07,53.07,Missed
CUST0124,2024-10-22,42.77,Paid
CUST0124,2024-06-28,70.75,Paid
CUST0124,2024-05-28,63.9,Paid
CUST0124,2024-01-12,95.48,Paid
CUST0124,2023-07-18,94.51,Paid
CUST0124,2024-03-10,55.69,Paid
CUST0124,2023-12-16,96.21,Paid
CUST0124,2024-03-19,62.01,Missed
CUST0124,2024-08-21,38.81,Paid
CUST0124,2024-04-05,73.07,Paid
CUST0124,2024-03-15,79.71,Paid
CUST0124,2023-08-04,96.54,Paid
CUST0124,2024-10-02,33.37,Paid
CUST0125,2024-10-28,43.03,Paid
CUST0125,2024-08-16,22.44,Paid
CUST0125,2024-09-29,87.56,Paid
CUST0125,2024-10-09,37.93,Paid
CUST0125,2024-11-16,97.8,Paid
CUST0125,2024-11-12,34.46,Missed
CUST0125,2024-12-24,80.9,Paid
CUST0125,2024-11-29,78.67,Paid
CUST0125,2024-12-13,26.65,Paid
CUST0125,2024-12-23,42.86,Paid
CUST0125,2024-12-12,64.45,Paid
CUST0125,2024-12-18,92.95,Paid
CUST0125,2024-09-17,98.89,Paid
CUST0125,2024-11-15,74.76,Missed
CUST0125,2024-11-05,50.53,Paid
CUST0125,2024-10-07,17.32,Paid
CUST0126,2024-01-12,68.77,Paid
CUST0126,2023-11-17,19.67,Paid
CUST0126,2023-11-15,53.07,Paid
CUST0126,2023-05-05,40.23,Missed
CUST0126,2023-07-29,70.75,Paid
CUST0126,2023-11-29,42.16,Paid
CUST0126,2024-10-29,82.3,Paid
CUST0126,2023-06-16,54.05,Paid
CUST0126,2023-06-10,97.23,Paid
CUST0126,2024-04-07,72.09,Paid
CUST0126,2024-07-05,80.37,Paid
CUST0126,2024-05-06,35.95,Paid
CUST0126,2023-12-06,36.93,Paid
CUST0126,2024-04-20,69.71,Paid
CUST0126,2023-12-31,66.65,Paid
CUST0126,2024-03-08,27.93,Paid
CUST0126,2023-04-03,77.63,Paid
CUST0126,2023-06-20,83.51,Paid
CUST0126,2024-01-24,72.76,Paid
CUST0126,2023-10-10,65.8,Paid
CUST0126,2024-10-26,59.51,Paid
CUST0126,2023-06-14,66.02,Paid
CUST0126,2024-06-05,21.31,Paid
CUST0127,2024-09-27,53.72,Paid
CUST0127,2024-11-18,28.17,Missed
CUST0127,2024-11-01,23.07,Paid
CUST0127,2024-05-18,51.82,Paid
CUST0127,2024-01-04,54.9,Missed
CUST0127,2023-12-15,95.77,Paid
CUST0127,2024-09-21,53.15,Paid
CUST0127,2024-11-17,50.14,Paid
CUST0127,2024-01-14,57.23,Paid
CUST0127,2024-03-29,35.85,Paid
CUST0127,2024-11-04,48.26,Paid
CUST0127,2024-04-23,21.04,Paid
CUST0127,2024-11-20,63.57,Paid
CUST0127,2024-12-08,18.85,Paid
CUST0127,2024-03-03,15.95,Paid
CUST0127,2024-02-24,50.75,Paid
CUST0127,2024-07-12,52.22,Paid
CUST0127,2024-01-22,38.95,Paid
CUST0127,2024-11-23,53.41,Paid
CUST0127,2024-04-13,42.54,Paid
CUST0127,2024-02-24,81.66,Paid
CUST0127,2024-03-22,54.49,Paid
CUST0127,2024-12-14,59.37,Paid
CUST0128,2024-10-30,22.65,Missed
CUST0128,2024-03-23,30.9,Paid
CUST0128,2024-08-17,46.81,Paid
CUST0128,2024-11-18,30.03,Paid
CUST0128,2024-11-20,29.77,Paid
CUST0128,2024-06-10,96.08,Paid
CUST0128,2024-05-13,36.36,Paid
CUST0128,2024-04-01,26.05,Paid
CUST0128,2024-12-23,70.84,Paid
CUST0128,2024-05-12,57.09,Paid
CUST0128,2024-10-10,46.34,Missed
CUST0128,2024-10-12,15.66,Missed
CUST0129,2024-12-08,70.89,Missed
CUST0129,2024-08-26,95.1,Paid
CUST0129,2024-11-29,85.56,Paid
CUST0129,2024-08-12,80.16,Paid
CUST0129,2024-12-15,71.38,Paid
CUST0129,2024-04-14,58.06,Paid
CUST0129,2024-11-11,79.9,Paid
CUST0129,2024-08-05,61.64,Paid
CUST0129,2024-10-26,48.9,Paid
CUST0129,2024-10-09,46.17,Paid
CUST0129,2024-12-13,61.0,Paid
CUST0129,2024-05-27,47.89,Paid
CUST0129,2024-08-30,36.72,Paid
CUST0129,2024-09-14,73.52,Paid
CUST0129,2024-07-14,19.86,Paid
CUST0129,2024-05-14,50.34,Paid
CUST0129,2024-09-23,72.54,Paid
CUST0129,2024-09-05,34.28,Paid
CUST0129,2024-08-07,40.66,Paid
CUST0129,2024-04-02,71.24,Paid
CUST0129,2024-08-17,29.05,Paid
CUST0129,2024-12-27,17.0,Paid
CUST0129,2024-11-04,99.9,Paid
CUST0129,2024-12-16,75.96,Paid
CUST0130,2024-12-08,68.57,Paid
CUST0130,2024-10-24,29.29,Paid
CUST0130,2024-11-16,41.26,Paid
CUST0130,2024-12-28,24.44,Paid
CUST0130,2024-11-06,55.44,Paid
CUST0130,2024-12-23,73.28,Paid
CUST0130,2024-11-12,90.1,Paid
CUST0130,2024-12-21,49.65,Paid
CUST0130,2024-12-24,16.89,Paid
CUST0130,2024-11-03,26.42,Paid
CUST0131,2024-12-19,40.05,Paid
CUST0131,2024-12-28,74.07,Paid
CUST0131,2024-12-17,35.55,Paid
CUST0131,2024-12-13,48.12,Paid
CUST0131,2024-12-12,65.24,Paid
CUST0131,2024-12-22,60.78,Missed
CUST0131,2024-12-29,57.43,Paid
CUST0131,2024-12-16,16.4,Paid
CUST0131,2024-12-20,21.53,Paid
CUST0132,2024-01-30,74.3,Paid
CUST0132,2024-01-08,18.13,Missed
CUST0132,2024-08-28,39.37,Paid
CUST0132,2024-09-17,33.63,Paid
CUST0132,2024-11-25,34.52,Paid
CUST0132,2024-07-06,47.76,Paid
CUST0132,2024-05-18,98.34,Paid
CUST0132,2024-11-26,40.79,Paid
CUST0132,2023-07-23,77.96,Paid
CUST0132,2023-07-05,38.61,Paid
CUST0132,2024-03-16,45.0,Paid
CUST0132,2024-11-24,96.36,Paid
CUST0132,2024-08-27,51.89,Paid
CUST0132,2024-06-21,58.78,Paid
CUST0132,2024-07-30,82.16,Paid
CUST0132,2024-01-04,93.96,Paid
CUST0132,2023-07-06,15.3,Paid
CUST0132,2023-09-09,28.28,Paid
CUST0132,2023-09-11,19.5,Paid
CUST0133,2024-11-14,66.07,Paid
CUST0133,2024-10-10,48.02,Paid
CUST0133,2024-12-04,84.75,Paid
CUST0133,2024-12-11,40.02,Paid
CUST0133,2024-10-14,53.81,Paid
CUST0133,2024-12-04,71.76,Paid
CUST0133,2024-12-25,48.54,Paid
CUST0133,2024-11-05,37.36,Paid
CUST0133,2024-10-09,89.52,Paid
CUST0133,2024-10-28,85.14,Missed
CUST0133,2024-09-27,86.48,Paid
CUST0133,2024-10-11,70.11,Paid
CUST0133,2024-11-06,71.55,Paid
CUST0133,2024-11-29,55.06,Paid
CUST0133,2024-12-04,27.99,Paid
CUST0133,2024-11-06,51.5,Paid
CUST0133,2024-11-24,61.63,Paid
CUST0133,2024-11-13,81.99,Paid
CUST0133,2024-10-25,98.88,Paid
CUST0134,2024-04-02,36.69,Paid
CUST0134,2023-02-17,35.99,Paid
CUST0134,2023-06-21,54.13,Paid
CUST0134,2023-03-12,42.39,Paid
CUST0134,2024-08-17,58.42,Paid
CUST0134,2024-07-12,26.8,Paid
CUST0134,2023-02-09,21.59,Paid
CUST0134,2023-05-01,31.9,Paid
CUST0134,2023-03-02,65.99,Paid
CUST0134,2023-07-06,35.52,Paid
CUST0134,2023-08-01,54.3,Paid
CUST0135,2024-12-30,34.08,Paid
CUST0135,2024-12-12,83.29,Missed
CUST0135,2024-09-10,42.42,Paid
CUST0135,2024-06-22,38.37,Paid
CUST0135,2024-06-03,33.27,Paid
CUST0135,2024-09-10,88.53,Paid
CUST0135,2024-05-19,83.4,Paid
CUST0135,2024-08-03,22.0,Paid
CUST0135,2024-07-30,64.29,Missed
CUST0135,2024-08-29,88.9,Paid
CUST0135,2024-10-05,57.68,Paid
CUST0135,2024-05-31,17.42,Missed
CUST0135,2024-12-20,60.09,Paid
CUST0135,2024-11-10,94.87,Paid
CUST0135,2024-05-20,73.8,Paid
CUST0135,2024-05-09,83.77,Paid
CUST0135,2024-06-01,20.44,Paid
CUST0135,2024-11-29,52.96,Missed
CUST0136,2024-11-26,38.98,Paid
CUST0136,2024-11-04,59.38,Paid
CUST0136,2024-09-26,15.84,Paid
CUST0136,2024-07-30,62.22,Paid
CUST0136,2024-08-15,82.2,Paid
CUST0136,2024-09-03,43.62,Paid
CUST0137,2024-11-20,47.69,Paid
CUST0137,2024-04-01,76.71,Paid
CUST0137,2024-10-17,80.03,Paid
CUST0137,2023-12-07,82.48,Paid
CUST0137,2024-07-16,31.56,Paid
CUST0137,2024-08-27,15.11,Paid
CUST0137,2024-02-07,73.03,Paid
CUST0137,2023-09-29,71.48,Paid
CUST0137,2023-07-06,38.21,Missed
CUST0137,2023-05-20,67.57,Paid
CUST0137,2024-11-23,16.55,Paid
CUST0137,2024-06-24,83.67,Paid
CUST0137,2024-12-28,36.6,Paid
CUST0138,2024-10-05,40.83,Paid
CUST0138,2024-07-14,50.29,Paid
CUST0138,2024-09-30,89.47,Paid
CUST0138,2024-11-30,81.23,Paid
CUST0138,2024-10-22,46.52,Paid
CUST0138,2024-08-17,57.47,Paid
CUST0139,2024-11-10,70.92,Paid
CUST0139,2024-03-06,99.7,Paid
CUST0139,2024-02-27,29.46,Paid
CUST0139,2024-03-29,91.07,Paid
CUST0139,2024-12-20,30.42,Paid
CUST0139,2024-07-31,54.06,Paid
CUST0139,2023-12-27,60.02,Paid
CUST0139,2024-03-17,17.1,Missed
CUST0139,2024-01-23,56.13,Paid
CUST0139,2024-10-11,72.62,Missed
CUST0139,2024-05-01,57.06,Paid
CUST0139,2024-01-03,70.46,Paid
CUST0139,2024-01-30,42.63,Paid
CUST0139,2024-10-19,86.63,Paid
CUST0139,2023-12-21,63.37,Paid
CUST0139,2024-03-09,36.05,Missed
CUST0139,2024-12-28,71.06,Paid
CUST0139,2024-11-15,41.63,Paid
CUST0139,2024-10-23,26.2,Paid
CUST0140,2024-04-19,15.39,Paid
CUST0140,2024-12-25,94.84,Paid
CUST0140,2024-07-27,49.74,Paid
CUST0140,2024-06-05,58.53,Paid
CUST0140,2024-04-09,62.27,Paid
CUST0140,2024-09-25,45.77,Paid
CUST0140,2024-12-21,95.82,Paid
CUST0140,2024-05-15,29.3,Paid
CUST0140,2024-08-03,91.69,Paid
CUST0140,2024-11-07,46.6,Paid
CUST0140,2024-12-20,83.28,Paid
CUST0140,2024-06-15,26.28,Paid
CUST0140,2024-12-08,49.23,Paid
CUST0140,2024-09-02,48.81,Missed
CUST0140,2024-09-27,66.96,Paid
CUST0140,2024-12-19,82.09,Paid
CUST0140,2024-07-12,80.94,Paid
CUST0140,2024-05-17,30.28,Paid
CUST0140,2024-08-26,27.28,Paid
CUST0140,2024-07-10,56.51,Paid
CUST0140,2024-12-06,29.62,Paid
CUST0140,2024-12-22,43.07,Paid
CUST0140,2024-10-13,18.71,Paid
CUST0141,2024-07-09,32.79,Missed
CUST0141,2024-01-19,92.57,Missed
CUST0141,2023-12-29,80.29,Paid
CUST0141,2023-12-13,47.5,Paid
CUST0141,2024-10-27,66.61,Paid
CUST0141,2024-08-24,60.57,Paid
CUST0141,2024-08-29,56.96,Missed
CUST0141,2023-10-27,97.49,Paid
CUST0141,2024-07-08,69.12,Paid
CUST0141,2024-06-19,58.7,Missed
CUST0142,2024-03-24,40.87,Paid
CUST0142,2024-11-02,40.3,Paid
CUST0142,2023-11-24,22.92,Paid
CUST0142,2024-03-09,32.86,Paid
CUST0142,2023-09-06,53.85,Paid
CUST0142,2023-08-02,63.73,Missed
CUST0142,2024-09-02,17.33,Paid
CUST0142,2024-11-12,25.8,Paid
CUST0142,2023-08-18,79.35,Paid
CUST0142,2024-10-14,18.55,Paid
CUST0142,2023-10-31,15.96,Paid
CUST0142,2023-07-09,47.1,Paid
CUST0142,2023-08-08,64.14,Paid
CUST0142,2024-03-31,25.0,Paid
CUST0142,2023-07-10,94.87,Missed
CUST0142,2023-08-27,67.3,Paid
CUST0142,2024-09-11,16.37,Paid
CUST0142,2024-07-17,65.57,Paid
CUST0142,2024-01-17,27.4,Paid
CUST0142,2023-07-21,26.14,Paid
CUST0143,2023-08-16,26.59,Paid
CUST0143,2023-06-03,58.81,Paid
CUST0143,2024-01-20,61.27,Paid
CUST0143,2024-12-14,85.57,Paid
CUST0143,2023-12-02,73.46,Paid
CUST0143,2023-12-15,77.4,Paid
CUST0143,2024-03-29,86.35,Paid
CUST0143,2023-10-14,92.07,Paid
CUST0143,2023-07-27,54.23,Missed
CUST0143,2024-12-01,99.51,Paid
CUST0143,2023-09-02,80.76,Paid
CUST0143,2023-11-28,49.91,Paid
CUST0143,2024-05-13,44.67,Paid
CUST0143,2023-09-14,83.8,Paid
CUST0144,2024-06-25,71.27,Paid
CUST0144,2024-05-05,85.43,Paid
CUST0144,2024-07-03,72.97,Paid
CUST0144,2024-12-19,70.07,Paid
CUST0144,2024-04-24,68.24,Paid
CUST0144,2024-07-12,40.64,Paid
CUST0144,2024-07-02,26.57,Paid
CUST0144,2024-05-26,63.81,Paid
CUST0144,2024-06-28,55.66,Paid
CUST0144,2024-01-12,88.64,Missed
CUST0144,2024-11-30,67.61,Paid
CUST0144,2024-02-18,41.33,Paid
CUST0144,2024-08-20,86.3,Missed
CUST0144,2023-12-21,76.21,Paid
CUST0144,2024-11-10,56.75,Paid
CUST0144,2024-01-08,42.32,Paid
CUST0144,2024-11-10,52.87,Paid
CUST0144,2024-03-28,72.36,Paid
CUST0144,2024-03-20,56.46,Missed
CUST0144,2024-03-14,18.67,Paid
CUST0144,2024-01-01,75.75,Paid
CUST0144,2023-11-28,82.51,Paid
CUST0145,2024-09-15,32.04,Paid
CUST0145,2023-12-05,57.93,Paid
CUST0145,2024-02-17,74.91,Paid
CUST0145,2024-07-29,69.16,Missed
CUST0145,2023-12-13,70.4,Paid
CUST0145,2024-10-24,59.3,Paid
CUST0145,2023-10-24,22.26,Paid
CUST0145,2023-08-21,51.28,Paid
CUST0145,2024-11-27,44.13,Paid
CUST0145,2024-01-21,94.38,Missed
CUST0145,2024-11-16,79.95,Paid
CUST0145,2023-09-28,39.54,Paid
CUST0145,2024-02-06,31.51,Paid
CUST0145,2024-06-12,93.03,Paid
CUST0145,2023-11-17,73.6,Paid
CUST0145,2024-10-25,90.84,Paid
CUST0146,2024-02-09,99.76,Paid
CUST0146,2024-12-28,48.3,Paid
CUST0146,2023-08-15,83.85,Paid
CUST0146,2024-10-11,26.71,Paid
CUST0146,2023-04-21,99.51,Paid
CUST0146,2024-11-09,67.57,Paid
CUST0146,2024-09-26,56.71,Missed
CUST0146,2024-04-10,83.39,Paid
CUST0146,2024-02-04,56.86,Paid
CUST0146,2024-10-18,19.81,Paid
CUST0146,2024-10-14,19.36,Paid
CUST0146,2024-04-15,37.19,Paid
CUST0146,2023-03-29,84.42,Paid
CUST0146,2024-08-28,43.53,Paid
CUST0146,2024-01-15,26.77,Paid
CUST0146,2024-03-01,21.35,Paid
CUST0146,2024-03-22,36.14,Paid
CUST0146,2024-10-29,54.63,Paid
CUST0147,2024-09-21,21.75,Paid
CUST0147,2024-10-07,26.29,Paid
CUST0147,2024-11-22,22.19,Paid
CUST0147,2024-11-12,69.83,Paid
CUST0147,2024-09-10,61.92,Paid
CUST0147,2024-12-13,17.47,Paid
CUST0147,2024-10-12,81.55,Paid
CUST0147,2024-11-05,57.26,Paid
CUST0147,2024-12-27,15.22,Paid
CUST0147,2024-12-15,17.79,Paid
CUST0147,2024-10-20,83.15,Paid
CUST0147,2024-09-03,60.53,Paid
CUST0147,2024-10-21,46.17,Paid
CUST0147,2024-08-28,78.48,Paid
CUST0147,2024-11-25,55.68,Paid
CUST0147,2024-11-07,27.43,Paid
CUST0147,2024-11-23,47.86,Missed
CUST0147,2024-11-03,17.09,Missed
CUST0147,2024-09-15,47.42,Paid
CUST0147,2024-11-30,74.53,Paid
CUST0147,2024-11-13,95.54,Paid
CUST0148,2023-06-08,99.7,Paid
CUST0148,2023-11-25,91.61,Paid
CUST0148,2024-11-08,79.24,Paid
CUST0148,2023-09-15,98.98,Paid
CUST0148,2024-10-08,65.14,Paid
CUST0148,2023-03-29,81.91,Paid
CUST0148,2023-12-13,59.62,Paid
CUST0148,2023-07-07,76.01,Paid
CUST0149,2024-04-23,64.36,Paid
CUST0149,2024-06-06,26.41,Paid
CUST0149,2024-10-19,71.16,Paid
CUST0149,2023-09-22,29.19,Paid
CUST0149,2024-07-17,78.85,Paid
CUST0149,2024-04-18,90.9,Paid
CUST0149,2023-07-13,78.98,Paid
CUST0149,2024-04-22,62.84,Missed
CUST0149,2023-06-30,57.73,Paid
CUST0149,2023-08-06,15.82,Paid
CUST0149,2024-03-15,85.06,Paid
CUST0149,2024-09-03,80.8,Paid
CUST0149,2023-12-30,79.28,Paid
CUST0149,2024-12-18,62.15,Paid
CUST0149,2024-01-30,26.41,Paid
CUST0149,2023-03-29,74.84,Paid
CUST0149,2023-06-24,17.84,Paid
CUST0149,2023-09-12,88.17,Paid
CUST0149,2023-04-03,74.12,Paid
CUST0149,2024-08-02,89.33,Paid
CUST0150,2024-11-08,61.23,Paid
CUST0150,2024-10-07,17.09,Paid
CUST0150,2024-11-01,22.28,Paid
CUST0150,2024-09-25,73.63,Paid
CUST0150,2024-11-13,58.59,Paid
CUST0150,2024-11-16,28.45,Paid
CUST0150,2024-11-13,65.49,Paid
CUST0150,2024-09-30,71.46,Paid
CUST0150,2024-10-09,22.48,Paid
CUST0151,2024-08-18,69.15,Paid
